station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
STATIC0139;07/11/2024 10:00;12.4;1028;0.1;93;11.7;;1.6;;4.8;142;10.3;12.4;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.2@12.8@0@69@64@69@12:00am@7:48am@2301@2400@+0100
STATIC0139;07/11/2024 10:10;12.6;1028.2;0.3;92;11.7;;0;;3.2;136;10.3;12.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2313@2400@+0100
STATIC0139;07/11/2024 10:20;12.6;1028.1;0.2;91;11.1;;1.6;;3.2;141;10.3;12.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2321@2400@+0100
STATIC0139;07/11/2024 10:30;12.6;1028;0.1;90;11.1;;0;;3.2;108;10.3;12.8;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2328@2400@+0100
STATIC0139;07/11/2024 10:40;12.9;1028;0.1;91;11.7;;0;;3.2;141;10.3;12.9;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2343@2400@+0100
STATIC0139;07/11/2024 10:50;12.8;1027.9;;90;11.1;;0;;3.2;165;10.3;12.9;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2346@2400@+0100
STATIC0139;07/11/2024 11:00;12.9;1027.8;-0.2;90;11.1;;0;;1.6;104;10.3;12.9;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.4@19.3@10:17am@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2346@2400@+0100
STATIC0139;07/11/2024 11:10;12.8;1027.7;-0.3;90;11.1;;1.6;;6.4;115;10.3;12.9;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.3@19.3@12:05pm@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@2346@2400@+0100
STATIC0139;07/11/2024 11:20;13.2;1027.6;-0.4;89;11.7;;1.6;;3.2;122;10.3;13.2;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2422@2400@+0100
STATIC0139;07/11/2024 11:30;13.3;1027.6;-0.4;88;11.7;;1.6;;8;148;10.3;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2432@2400@+0100
STATIC0139;07/11/2024 11:40;13.4;1027.5;-0.5;90;11.7;;1.6;;6.4;136;10.3;13.4;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2443@2400@+0100
STATIC0139;07/11/2024 11:50;13.4;1027.3;-0.7;88;11.7;;1.6;;6.4;127;10.3;13.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2444@2400@+0100
STATIC0139;07/11/2024 12:00;13.4;1027.3;-0.7;88;11.7;;1.6;;4.8;88;10.3;13.5;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2444@2400@+0100
STATIC0139;07/11/2024 12:10;13.3;1027.2;-0.8;87;11.1;;3.2;;8;65;10.3;13.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2444@2400@+0100
STATIC0139;07/11/2024 12:20;13.3;1027.1;-0.9;86;11.1;;0;;3.2;110;10.3;13.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@2444@2400@+0100
STATIC0139;07/11/2024 12:30;14.1;1026.9;-1.1;85;11.7;;1.6;;4.8;98;10.3;14.1;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.9@13.9@0@68@64@69@12:00am@7:48am@1333@2400@+0100
STATIC0139;07/11/2024 12:40;15.3;1026.9;-1.1;83;12.2;;3.2;;8;139;10.3;15.3;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@15.6@15.6@0@68@64@69@12:00am@7:48am@1343@2400@+0100
STATIC0139;07/11/2024 12:50;14.9;1026.7;-1.3;84;12.2;;1.6;;6.4;108;10.3;15.3;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@15@15@0@68@64@69@12:00am@7:48am@1343@2400@+0100
STATIC0139;07/11/2024 13:00;15.3;1026.7;-1.3;84;12.8;;3.2;;6.4;122;10.3;15.3;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@15.6@15.6@0@68@64@69@12:00am@7:48am@1343@2400@+0100
STATIC0139;07/11/2024 13:10;14.7;1026.5;-1.5;83;11.7;;1.6;;8;135;10.3;15.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@14.4@14.4@0@68@64@69@12:00am@7:48am@1407@2400@+0100
STATIC0139;07/11/2024 13:30;15.2;1026.2;-1.8;83;12.2;;3.2;;6.4;146;10.3;15.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.6@17.3@19.3@12:05pm@12:00am@15@15@0@68@64@69@12:00am@7:48am@1407@2400@+0100
STATIC0139;07/11/2024 13:40;14.9;1026.2;-1.8;83;12.2;;1.6;;4.8;121;10.3;15.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.6@17.3@19.3@12:05pm@12:00am@15@15@0@68@64@69@12:00am@7:48am@1407@2400@+0100
STATIC0139;07/11/2024 13:50;14.7;1026.1;-1.9;84;12.2;;1.6;;4.8;157;10.3;15.5;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.5@17.3@19.3@12:05pm@12:00am@15@15@0@68@64@69@12:00am@7:48am@1407@2400@+0100
STATIC0139;07/11/2024 14:10;15.6;1026.1;-1.7;81;12.2;;1.6;;3.2;150;10.3;15.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.5@17.3@19.3@12:05pm@12:00am@15.6@15.6@0@68@64@69@12:00am@7:48am@1512@2400@+0100
STATIC0139;07/11/2024 14:20;15.5;1026;-1.8;81;12.2;;1.6;;8;141;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@15.6@15.6@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 14:30;15.3;1026;-1.8;81;12.2;;1.6;;4.8;191;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@15.6@15.6@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 15:20;14.1;1025.9;-1.4;85;11.7;;0;;3.2;91;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.3@19.3@12:05pm@12:00am@13.9@13.9@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 15:30;13.7;1025.9;-1.4;86;11.7;;0;;3.2;105;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.3@17.3@19.3@12:05pm@12:00am@13.9@13.9@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 15:40;13.6;1025.9;-1.4;88;11.7;;0;;3.2;87;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.3@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 15:50;13.1;1025.9;-1.4;88;11.1;;0;;1.6;80;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.3@17.3@19.3@12:05pm@12:00am@13.3@13.3@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 16:00;12.6;1025.8;-0.9;90;11.1;;0;;1.6;81;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.3@17.3@19.3@4:59pm@12:00am@12.8@12.8@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 16:10;12.2;1025.9;-0.8;91;10.6;;0;;1.6;24;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.2@17.2@19.3@5:07pm@12:00am@12.2@12.2@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 16:20;11.8;1026.1;-0.6;92;10.6;;0;;1.6;23;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.2@17.2@19.3@5:07pm@12:00am@11.7@12.2@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 16:30;11.6;1026.2;-0.5;93;10.6;;0;;1.6;96;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.2@17.2@19.3@5:07pm@12:00am@11.7@11.7@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 16:40;11.6;1026.3;-0.4;93;10.6;;0;;1.6;96;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.3@17.2@19.3@5:07pm@12:00am@11.7@11.7@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 16:50;11.4;1026.2;-0.5;93;10.6;;0;;0;96;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.4@17.2@19.3@5:07pm@12:00am@11.7@11.7@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 17:00;11.3;1026.3;0.2;94;10.6;;0;;1.6;50;10.3;15.7;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.6@17.2@19.3@5:07pm@12:00am@11.1@11.7@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 17:10;11.3;1026.3;0.2;94;10.6;;0;;1.6;33;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@17.9@17.2@19.3@5:07pm@12:00am@11.1@11.7@0@69@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 17:20;11.1;1026.3;0.2;94;10;;0;;3.2;356;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@18.3@17.2@19.3@5:07pm@12:00am@11.1@11.1@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 17:30;10.8;1026.4;0.3;94;10;;0;;0;356;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@18.6@17.2@19.3@5:07pm@12:00am@11.1@11.1@0@68@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 17:40;10.8;1026.4;0.3;95;10;;0;;0;356;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@18.8@17.2@19.3@5:07pm@12:00am@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 17:50;10.8;1026.6;0.5;95;10;;0;;1.6;63;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.1@17.2@19.3@5:07pm@12:00am@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 18:00;10.8;1026.6;0.7;95;10;;0;;0;63;10.3;15.7;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.3@17.2@19.3@5:07pm@12:00am@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 18:10;10.8;1026.6;0.7;95;10;;0;;0;63;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.5@17.2@19.5@5:07pm@7:14pm@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 18:20;10.8;1026.6;0.7;95;10;;0;;1.6;75;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.7@17.2@19.7@5:07pm@7:24pm@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 18:30;10.7;1026.7;0.8;95;10;;0;;0;75;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.8@17.2@19.8@5:07pm@7:34pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 18:40;10.6;1026.8;0.9;95;10;;0;;0;75;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.9@17.2@19.9@5:07pm@7:43pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 18:50;10.7;1026.8;0.9;96;10;;0;;1.6;75;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20@17.2@20@5:07pm@7:48pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 19:00;10.7;1026.8;1;96;10;;0;;1.6;75;10.3;15.7;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.1@5:07pm@7:55pm@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 19:10;10.8;1026.8;1;95;10;;0;;1.6;83;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.1@5:07pm@8:05pm@10.6@11.1@0@67@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 19:20;10.8;1026.7;0.9;95;10;;0;;1.6;86;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.1@5:07pm@8:05pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 19:30;10.8;1026.7;0.9;94;10;;0;;1.6;86;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.1@5:07pm@8:05pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 19:40;10.8;1026.9;1.1;94;10;;0;;1.6;113;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.2@5:07pm@8:41pm@11.1@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 19:50;10.8;1026.8;1;94;10;;0;;1.6;112;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.2@5:07pm@8:41pm@11.1@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 20:00;10.8;1026.7;0.4;94;10;;0;;0;112;10.3;15.7;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 20:10;10.8;1026.6;0.3;94;10;;0;;1.6;56;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20.1@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 20:20;10.7;1026.6;0.3;95;10;;0;;3.2;270;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 20:30;10.6;1026.7;0.4;95;10;;0;;1.6;283;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@20@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 20:40;10.7;1026.7;0.4;95;10;;0;;1.6;335;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.9@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 20:50;10.6;1026.7;0.4;95;10;;0;;1.6;27;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.9@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 21:00;10.6;1026.8;0.2;95;10;;0;;1.6;1;10.3;15.7;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.8@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 21:10;10.7;1026.9;0.3;95;10;;0;;1.6;347;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.7@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 21:20;10.7;1026.9;0.3;95;10;;0;;1.6;352;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.7@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 21:30;10.7;1026.9;0.3;95;10;;0;;3.2;20;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.6@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 21:40;10.6;1026.8;0.2;95;10;;0;;1.6;20;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.6@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 21:50;10.7;1026.9;0.3;95;10;;0;;1.6;41;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.5@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 22:00;10.7;1027;0.2;95;10;;0;;1.6;41;10.3;15.7;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.4@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 22:10;10.7;1027;0.2;95;10;;0;;3.2;56;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.4@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 22:20;10.7;1027;0.2;95;10;;0;;1.6;141;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.3@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 22:30;10.7;1026.9;0.1;95;10;;0;;1.6;140;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.3@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@66@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 22:40;10.6;1026.9;0.1;95;10;;0;;0;140;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.2@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@65@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 22:50;10.6;1026.8;;95;10;;0;;1.6;140;10.3;15.7;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@8@19.2@17.2@20.2@5:07pm@8:41pm@10.6@11.1@0@65@64@69@12:00am@7:48am@1517@2400@+0100
STATIC0139;07/11/2024 23:00;10.6;1026.8;0.1;95;10;;0;;1.6;139;10.6;10.6;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@1.6@19.1@19.1@19.1@12:00am@12:00am@10.6@11.1@0@65@65@65@12:00am@12:00am@2400@2401@+0100
STATIC0139;07/11/2024 23:10;10.5;1026.8;0.1;95;10;;0;;3.2;86;10.5;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@19@19@19.1@12:11am@12:00am@10.6@10.6@0@65@65@65@12:00am@12:00am@2400@2408@+0100
STATIC0139;07/11/2024 23:20;10.6;1026.6;-0.1;95;10;;0;;1.6;86;10.5;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@19@18.9@19.1@12:20am@12:00am@10.6@11.1@0@65@65@65@12:00am@12:00am@2400@2408@+0100
STATIC0139;07/11/2024 23:30;10.6;1026.5;-0.2;95;10;;0;;1.6;88;10.5;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.9@18.9@19.1@12:29am@12:00am@10.6@11.1@0@66@65@66@12:00am@12:34am@2400@2408@+0100
STATIC0139;07/11/2024 23:40;10.6;1026.4;-0.3;95;10;;0;;1.6;88;10.5;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.8@18.8@19.1@12:39am@12:00am@10.6@11.1@0@66@65@66@12:00am@12:34am@2400@2408@+0100
STATIC0139;07/11/2024 23:50;10.5;1026.3;-0.4;95;10;;0;;1.6;88;10.5;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.8@18.8@19.1@12:53am@12:00am@10.6@10.6@0@66@65@66@12:00am@12:34am@2400@2408@+0100
STATIC0139;08/11/2024 00:00;10.5;1026.1;;95;10;;0;;1.6;96;10.5;10.6;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.7@18.7@19.1@12:58am@12:00am@10.6@10.6@0@66@65@66@12:00am@12:34am@2400@2408@+0100
STATIC0139;08/11/2024 00:10;10.4;1026;;96;10;;0;;3.2;269;10.4;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.7@18.7@19.1@1:06am@12:00am@10.6@10.6@0@66@65@66@12:00am@12:34am@2400@1307@+0100
STATIC0139;08/11/2024 00:20;10.4;1026.1;;96;10;;0;;1.6;107;10.4;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.7@18.6@19.1@1:22am@12:00am@10.6@10.6@0@66@65@66@12:00am@12:34am@2400@1314@+0100
STATIC0139;08/11/2024 00:30;10.3;1026;;96;10;;0;;1.6;107;10.3;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.6@18.6@19.1@1:30am@12:00am@10.6@10.6@0@66@65@66@12:00am@12:34am@2400@1333@+0100
STATIC0139;08/11/2024 00:40;10.3;1025.9;;96;9.4;;0;;1.6;117;10.2;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.5@18.5@19.1@1:43am@12:00am@10.6@10.6@0@66@65@66@12:00am@12:34am@2400@1341@+0100
STATIC0139;08/11/2024 00:50;10.2;1025.8;;96;9.4;;1.6;;3.2;9;10.2;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@3.2@18.4@18.4@19.1@1:53am@12:00am@10@10.6@0@66@65@66@12:00am@12:34am@2400@1352@+0100
STATIC0139;08/11/2024 01:00;10.1;1025.9;;96;9.4;;1.6;;4.8;356;10.1;10.6;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@4.8@18.4@18.4@19.1@1:53am@12:00am@10@10.6@0@66@65@66@12:00am@12:34am@2400@1401@+0100
STATIC0139;08/11/2024 01:10;10.1;1025.7;;96;9.4;;1.6;;6.4;319;10.1;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@18.4@18.4@19.1@2:12am@12:00am@10@10.6@0@66@65@67@12:00am@2:11am@2400@1401@+0100
STATIC0139;08/11/2024 01:20;10.1;1025.8;;96;9.4;;0;;4.8;23;10.1;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@18.4@18.3@19.1@2:20am@12:00am@10@10.6@0@66@65@67@12:00am@2:11am@2400@1401@+0100
STATIC0139;08/11/2024 01:30;9.9;1025.7;;96;9.4;;1.6;;4.8;356;9.9;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@18.3@18.3@19.1@2:32am@12:00am@10@10.6@0@66@65@67@12:00am@2:11am@2400@1431@+0100
STATIC0139;08/11/2024 01:40;9.9;1025.5;;96;9.4;;0;;0;356;9.9;10.6;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@1153.2@@@6.4@18.3@18.3@19.1@2:32am@12:00am@10@10.6@0@66@65@67@12:00am@2:11am@2400@1441@+0100
